Bin index,yH298-parent-pool1,yH298-parent-pool1 rank
CP048241.1-125,74,228
CP048241.1-126,50,444
CP048241.1-127,54,395
CP048241.1-128,57,367
CP048241.1-129,26,862
CP048241.1-130,34,688
CP048241.1-131,43,549
CP048241.1-132,80,185
CP048241.1-133,38,630
CP048241.1-134,105,97
CP048241.1-135,200,17
CP048241.1-136,133,51
CP048241.1-137,104,99
CP048241.1-138,177,30
CP048241.1-139,131,54
CP048241.1-140,30,775
CP048241.1-141,38,631
CP048241.1-142,23,922
CP048241.1-143,83,175
CP048241.1-144,7,1187
CP048241.1-145,61,333
CP048241.1-146,55,383
CP048241.1-147,93,138
CP048241.1-148,74,229
CP048241.1-149,94,135
CP048241.1-150,39,620
CP048241.1-151,49,457
CP048241.1-152,40,594
CP048241.1-153,40,595
CP048241.1-154,89,151
CP048241.1-155,20,978
CP048241.1-156,40,596
CP048241.1-157,29,806
CP048241.1-158,8,1181
CP048241.1-159,30,776
CP048241.1-160,30,777
CP048241.1-161,33,701
CP048241.1-162,28,825
CP048241.1-163,17,1029
CP048241.1-164,22,936
CP048241.1-165,10,1157
CP048241.1-166,14,1094
CP048241.1-167,30,778
CP048241.1-168,24,901
CP048241.1-169,9,1167
CP048241.1-170,1,1240
CP048241.1-171,29,807
CP048241.1-172,36,657
CP048241.1-173,22,937
CP048241.1-174,13,1110
CP048241.1-175,18,1012
CP048241.1-176,33,702
CP048241.1-177,13,1111
CP048241.1-178,15,1073
CP048241.1-179,27,847
CP048241.1-180,25,880
CP048241.1-181,9,1168
CP048241.1-182,0,1260
CP048241.1-183,30,779
CP048241.1-184,11,1145
CP048242.1-0,1,1241
CP048242.1-1,4,1218
CP048242.1-2,17,1030
CP048242.1-3,67,286
CP048242.1-4,30,780
CP048242.1-5,45,507
CP048242.1-6,37,644
CP048242.1-7,47,477
CP048242.1-8,11,1146
CP048242.1-9,30,781
CP048242.1-10,44,528
CP048242.1-11,17,1031
CP048242.1-12,17,1032
CP048242.1-13,30,782
CP048242.1-14,12,1132
CP048242.1-15,14,1095
CP048242.1-16,31,743
CP048242.1-17,24,902
CP048242.1-18,36,658
CP048242.1-19,31,744
CP048242.1-20,29,808
CP048242.1-21,29,809
CP048242.1-22,28,826
CP048242.1-23,66,293
CP048242.1-24,14,1096
CP048242.1-25,16,1052
CP048242.1-26,47,478
CP048242.1-27,24,903
CP048242.1-28,21,958
CP048242.1-29,43,550
CP048242.1-30,25,881
CP048242.1-31,50,445
CP048242.1-32,25,882
CP048242.1-33,57,368
CP048242.1-34,14,1097
CP048242.1-35,18,1013
CP048242.1-36,21,959
CP048242.1-37,31,745
CP048242.1-38,48,466
CP048242.1-39,45,508
CP048242.1-40,31,746
CP048242.1-41,31,747
CP048242.1-42,4,1219
CP048242.1-43,17,1033
CP048242.1-44,23,923
CP048242.1-45,12,1133
CP048242.1-46,28,827
CP048242.1-47,16,1053
CP048242.1-48,30,783
CP048242.1-49,9,1169
CP048242.1-50,22,938
CP048242.1-51,19,992
CP048242.1-52,13,1112
CP048242.1-53,51,432
CP048242.1-54,36,659
CP048242.1-55,17,1034
CP048242.1-56,16,1054
CP048242.1-57,10,1158
CP048242.1-58,40,597
CP048242.1-59,11,1147
CP048242.1-60,37,645
CP048242.1-61,36,660
CP048242.1-62,33,703
CP048242.1-63,39,621
CP048242.1-64,21,960
CP048242.1-65,39,622
CP048242.1-66,68,280
CP048242.1-67,22,939
CP048242.1-68,32,726
CP048242.1-69,26,863
CP048242.1-70,31,748
CP048242.1-71,12,1134
CP048242.1-72,21,961
CP048242.1-73,18,1014
CP048242.1-74,51,433
CP048242.1-75,93,139
CP048242.1-76,30,784
CP048242.1-77,48,467
CP048242.1-78,33,704
CP048242.1-79,17,1035
CP048242.1-80,52,419
CP048242.1-81,21,962
CP048242.1-82,22,940
CP048242.1-83,5,1214
CP048242.1-84,24,904
CP048242.1-85,91,143
CP048242.1-86,119,71
CP048242.1-87,40,598
CP048242.1-88,93,140
CP048242.1-89,57,369
CP048242.1-90,24,905
CP048242.1-91,44,529
CP048242.1-92,7,1188
CP048242.1-93,27,848
CP048242.1-94,26,864
CP048242.1-95,41,580
CP048242.1-96,30,785
CP048242.1-97,60,342
CP048242.1-98,29,810
CP048242.1-99,53,406
CP048242.1-100,69,273
CP048242.1-101,106,95
CP048242.1-102,48,468
CP048242.1-103,109,88
CP048242.1-104,58,359
CP048242.1-105,242,7
CP048242.1-106,54,396
CP048242.1-107,71,251
CP048242.1-108,36,661
CP048242.1-109,105,98
CP048242.1-110,52,420
CP048242.1-111,46,493
CP048242.1-112,37,646
CP048242.1-113,65,304
CP048242.1-114,11,1148
CP048242.1-115,10,1159
CP048242.1-116,20,979
CP048242.1-117,158,38
CP048242.1-118,31,749
CP048242.1-119,25,883
CP048242.1-120,98,116
CP048242.1-121,45,509
CP048242.1-122,32,727
CP048242.1-123,13,1113
CP048242.1-124,80,186
CP048242.1-125,51,434
CP048242.1-126,22,941
CP048242.1-127,38,632
CP048242.1-128,41,581
CP048242.1-129,17,1036
CP048242.1-130,71,252
CP048242.1-131,79,191
CP048242.1-132,22,942
CP048242.1-133,6,1202
CP048242.1-134,49,458
CP048242.1-135,28,828
CP048242.1-136,35,673
CP048242.1-137,10,1160
CP048242.1-138,27,849
CP048242.1-139,40,599
CP048242.1-140,29,811
CP048242.1-141,6,1203
CP048242.1-142,4,1220
CP048242.1-143,0,1261
CP048242.1-144,0,1262
CP048242.1-145,0,1263
CP048242.1-146,0,1264
CP048242.1-147,0,1265
CP048242.1-148,1,1242
